epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,6322.6,0.63044,0.43333,1.08955,0.91665,0.87043,0.93793,0.78282,0.67748,0.43746,1.09607,0.005842,0.005842,0.005842
44,6468.79,0.61882,0.42136,1.07627,0.91893,0.87681,0.93831,0.78783,0.67141,0.43484,1.08907,0.005743,0.005743,0.005743
45,6616.32,0.61493,0.41762,1.06779,0.91083,0.88096,0.93754,0.78503,0.66919,0.43769,1.08839,0.005644,0.005644,0.005644
46,6762.24,0.61463,0.41647,1.07237,0.91347,0.87321,0.93741,0.78483,0.67557,0.43778,1.09622,0.005545,0.005545,0.005545
47,6909.04,0.61182,0.41238,1.07284,0.91273,0.88253,0.93874,0.78675,0.66596,0.43229,1.0872,0.005446,0.005446,0.005446
48,7054.35,0.61316,0.40881,1.06958,0.91477,0.87734,0.93749,0.78904,0.65881,0.4291,1.08159,0.005347,0.005347,0.005347
49,7200.13,0.60837,0.40915,1.07066,0.91048,0.88994,0.93994,0.79034,0.65499,0.41584,1.08122,0.005248,0.005248,0.005248
50,7346.03,0.60456,0.39562,1.06723,0.91055,0.88194,0.94064,0.79196,0.663,0.41888,1.0823,0.005149,0.005149,0.005149
51,7492.79,0.59797,0.39189,1.05954,0.92384,0.87575,0.94054,0.79171,0.66055,0.4141,1.08092,0.00505,0.00505,0.00505
52,7638.62,0.59479,0.39717,1.06083,0.91688,0.88198,0.93978,0.79089,0.65844,0.42042,1.08295,0.004951,0.004951,0.004951
53,7783.73,0.59666,0.38912,1.06368,0.92028,0.87898,0.9424,0.79568,0.65114,0.41653,1.0722,0.004852,0.004852,0.004852
54,7929.53,0.5878,0.38409,1.05514,0.92022,0.87918,0.94311,0.79485,0.65306,0.40923,1.07514,0.004753,0.004753,0.004753
55,8074.73,0.58962,0.38123,1.0507,0.91693,0.88932,0.94306,0.79503,0.64889,0.40415,1.07208,0.004654,0.004654,0.004654
56,8220.4,0.58654,0.37364,1.05285,0.9161,0.88223,0.94161,0.7976,0.64554,0.4078,1.07312,0.004555,0.004555,0.004555
57,8366.97,0.58679,0.37398,1.04767,0.90011,0.89893,0.94201,0.79745,0.64157,0.40213,1.0676,0.004456,0.004456,0.004456
58,8512.7,0.58351,0.37067,1.04871,0.92276,0.89323,0.9446,0.79939,0.64018,0.39271,1.0697,0.004357,0.004357,0.004357
59,8658.69,0.58138,0.36413,1.04827,0.92,0.88428,0.94408,0.79926,0.64043,0.39611,1.06852,0.004258,0.004258,0.004258
60,8805,0.57148,0.36464,1.04301,0.92695,0.87839,0.94678,0.80121,0.63758,0.39674,1.067,0.004159,0.004159,0.004159
61,8951.88,0.5705,0.35649,1.04038,0.91152,0.89532,0.94531,0.80123,0.63666,0.39739,1.06834,0.00406,0.00406,0.00406
62,9097.92,0.56839,0.35655,1.04565,0.9252,0.88213,0.94503,0.80249,0.63607,0.39712,1.06861,0.003961,0.003961,0.003961
63,9244.5,0.5682,0.35065,1.03788,0.92167,0.88747,0.947,0.8037,0.63603,0.39127,1.07046,0.003862,0.003862,0.003862
64,9390.9,0.56769,0.34925,1.03805,0.91832,0.88653,0.9455,0.80377,0.63493,0.38904,1.06809,0.003763,0.003763,0.003763
65,9536.45,0.5603,0.34972,1.0353,0.90712,0.89737,0.94803,0.80576,0.63444,0.38783,1.06603,0.003664,0.003664,0.003664
66,9682.4,0.5603,0.34369,1.03526,0.91358,0.89518,0.94758,0.80597,0.6334,0.38676,1.0658,0.003565,0.003565,0.003565
67,9828.35,0.55303,0.3403,1.03157,0.92665,0.88195,0.94732,0.80679,0.63138,0.38345,1.06542,0.003466,0.003466,0.003466
68,9973.72,0.55269,0.33597,1.02805,0.92163,0.8926,0.9483,0.80954,0.63148,0.38113,1.06418,0.003367,0.003367,0.003367
69,10119.4,0.54899,0.33337,1.02905,0.9231,0.89097,0.94961,0.80866,0.63031,0.38014,1.06367,0.003268,0.003268,0.003268
70,10264.1,0.5445,0.32758,1.02473,0.91943,0.89509,0.94868,0.80792,0.62965,0.37979,1.0625,0.003169,0.003169,0.003169
71,10410,0.5433,0.32391,1.02226,0.90795,0.90668,0.94924,0.81,0.63036,0.38026,1.06131,0.00307,0.00307,0.00307
72,10555.1,0.53858,0.31903,1.01445,0.91748,0.89786,0.94869,0.81087,0.62673,0.37955,1.05944,0.002971,0.002971,0.002971
73,10700.5,0.53658,0.31654,1.01956,0.9205,0.89602,0.94847,0.81103,0.62485,0.37585,1.05783,0.002872,0.002872,0.002872
74,10846.2,0.53326,0.31303,1.01501,0.92154,0.8981,0.94907,0.81211,0.62313,0.3749,1.05799,0.002773,0.002773,0.002773
75,10991.6,0.52988,0.31161,1.00827,0.93002,0.89535,0.94959,0.81212,0.62365,0.3709,1.06062,0.002674,0.002674,0.002674
